spots,matches,payout,numsChosen,winNums
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 31: True, 18: True, 19: True, 12: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 7: True, 6: True, 10: True, 3: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 7: True, 17: True, 27: True, 26: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 13: True, 20: True, 23: True, 19: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{34: True, 14: True, 20: True, 1: True, 11: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{35: True, 8: True, 29: True, 17: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 22: True, 31: True, 9: True, 24: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 21: True, 30: True, 33: True, 5: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 35: True, 5: True, 19: True, 4: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 6: True, 25: True, 11: True, 3: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 26: True, 34: True, 23: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 4: True, 15: True, 13: True, 17: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 34: True, 25: True, 22: True, 31: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{12: True, 32: True, 28: True, 21: True, 23: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{25: True, 29: True, 30: True, 16: True, 3: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 20: True, 2: True, 21: True, 22: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 32: True, 10: True, 2: True, 14: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 9: True, 13: True, 25: True, 24: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 24: True, 19: True, 27: True, 1: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 9: True, 7: True, 5: True, 16: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 30: True, 32: True, 12: True, 25: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 4: True, 12: True, 1: True, 18: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 18: True, 8: True, 27: True, 25: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 4: True, 16: True, 30: True, 28: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 17: True, 7: True, 9: True, 32: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 7: True, 16: True, 17: True, 9: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 17: True, 25: True, 5: True, 4: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 2: True, 22: True, 12: True, 31: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 35: True, 1: True, 32: True, 27: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{2: True, 24: True, 23: True, 35: True, 10: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 15: True, 29: True, 24: True, 13: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{29: True, 3: True, 20: True, 9: True, 5: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 33: True, 1: True, 24: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 28: True, 10: True, 32: True, 17: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 9: True, 34: True, 17: True, 14: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 11: True, 14: True, 10: True, 2: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 20: True, 18: True, 19: True, 7: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{31: True, 24: True, 33: True, 16: True, 23: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{19: True, 4: True, 27: True, 21: True, 25: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{31: True, 3: True, 32: True, 7: True, 30: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 3: True, 26: True, 7: True, 16: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 20: True, 34: True, 16: True, 4: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 14: True, 12: True, 2: True, 9: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 5: True, 28: True, 34: True, 4: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 6: True, 32: True, 25: True, 9: True}"
5,3,10,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 1: True, 9: True, 2: True, 21: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 21: True, 3: True, 6: True, 17: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{29: True, 4: True, 11: True, 1: True, 32: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{23: True, 21: True, 8: True, 9: True, 25: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 27: True, 20: True, 4: True, 7: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 12: True, 2: True, 18: True, 31: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 5: True, 27: True, 33: True, 10: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 23: True, 9: True, 32: True, 20: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 19: True, 34: True, 17: True, 5: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 14: True, 26: True, 8: True, 28: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 10: True, 4: True, 1: True, 23: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 30: True, 3: True, 14: True, 27: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{19: True, 26: True, 21: True, 7: True, 2: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 34: True, 28: True, 32: True, 25: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{19: True, 16: True, 20: True, 32: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 24: True, 20: True, 31: True, 1: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 10: True, 26: True, 5: True, 21: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 34: True, 15: True, 3: True, 22: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 20: True, 11: True, 8: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 8: True, 34: True, 2: True, 25: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 6: True, 35: True, 15: True, 28: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 2: True, 14: True, 15: True, 34: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 19: True, 25: True, 5: True, 1: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 16: True, 33: True, 23: True, 29: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 29: True, 30: True, 10: True, 22: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 5: True, 12: True, 18: True, 30: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 28: True, 23: True, 26: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{19: True, 3: True, 34: True, 15: True, 21: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 6: True, 5: True, 18: True, 7: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 32: True, 13: True, 3: True, 17: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{16: True, 1: True, 20: True, 35: True, 6: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{12: True, 9: True, 28: True, 34: True, 2: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{24: True, 6: True, 14: True, 4: True, 11: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 20: True, 27: True, 23: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{28: True, 7: True, 21: True, 27: True, 9: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 19: True, 9: True, 23: True, 8: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{16: True, 19: True, 18: True, 10: True, 5: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 34: True, 10: True, 5: True, 2: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 18: True, 6: True, 4: True, 35: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 4: True, 12: True, 1: True, 18: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 22: True, 14: True, 31: True, 15: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{29: True, 34: True, 33: True, 16: True, 11: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 17: True, 23: True, 22: True, 8: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 8: True, 17: True, 7: True, 26: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{2: True, 20: True, 29: True, 5: True, 21: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 15: True, 17: True, 13: True, 2: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 34: True, 7: True, 12: True, 1: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 2: True, 5: True, 35: True, 6: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 15: True, 22: True, 24: True, 7: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{16: True, 25: True, 1: True, 13: True, 23: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 10: True, 27: True, 20: True, 6: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 34: True, 5: True, 35: True, 18: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 2: True, 16: True, 21: True, 14: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 8: True, 31: True, 13: True, 18: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 33: True, 5: True, 28: True, 17: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 33: True, 8: True, 1: True, 17: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 33: True, 8: True, 22: True, 9: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 29: True, 4: True, 25: True, 19: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 4: True, 32: True, 3: True, 11: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 31: True, 4: True, 27: True, 35: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 11: True, 27: True, 21: True, 35: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 13: True, 34: True, 1: True, 29: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{23: True, 30: True, 15: True, 6: True, 13: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{2: True, 5: True, 23: True, 12: True, 34: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{25: True, 18: True, 3: True, 14: True, 8: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 30: True, 18: True, 17: True, 8: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 29: True, 21: True, 24: True, 7: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 4: True, 33: True, 7: True, 10: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{23: True, 5: True, 8: True, 31: True, 26: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 14: True, 32: True, 16: True, 35: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 3: True, 2: True, 29: True, 35: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{29: True, 10: True, 3: True, 14: True, 17: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 27: True, 15: True, 4: True, 18: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 32: True, 19: True, 1: True, 34: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 25: True, 1: True, 34: True, 9: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{28: True, 4: True, 29: True, 14: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 12: True, 28: True, 33: True, 18: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{2: True, 26: True, 15: True, 30: True, 17: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 18: True, 7: True, 9: True, 31: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 30: True, 19: True, 23: True, 22: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 16: True, 1: True, 19: True, 35: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 18: True, 22: True, 30: True, 35: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 14: True, 19: True, 30: True, 1: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 20: True, 23: True, 10: True, 6: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 30: True, 33: True, 23: True, 19: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 3: True, 15: True, 21: True, 11: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 23: True, 2: True, 33: True, 26: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 3: True, 25: True, 1: True, 32: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 10: True, 33: True, 13: True, 2: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 25: True, 6: True, 8: True, 10: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 16: True, 23: True, 33: True, 10: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 2: True, 24: True, 22: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 35: True, 28: True, 9: True, 32: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 2: True, 6: True, 26: True, 32: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 5: True, 21: True, 20: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{23: True, 35: True, 11: True, 14: True, 29: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 31: True, 4: True, 30: True, 11: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 7: True, 18: True, 14: True, 30: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 21: True, 18: True, 10: True, 28: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 18: True, 33: True, 4: True, 26: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 6: True, 4: True, 29: True, 11: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{2: True, 16: True, 24: True, 25: True, 19: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 26: True, 24: True, 25: True, 8: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 12: True, 31: True, 33: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 8: True, 10: True, 22: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{28: True, 11: True, 25: True, 14: True, 9: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 17: True, 26: True, 32: True, 5: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 2: True, 23: True, 20: True, 13: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 14: True, 24: True, 34: True, 12: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 33: True, 13: True, 4: True, 16: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 20: True, 12: True, 17: True, 7: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{1: True, 25: True, 29: True, 11: True, 24: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 27: True, 5: True, 25: True, 28: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 6: True, 12: True, 19: True, 22: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 12: True, 35: True, 9: True, 34: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 18: True, 1: True, 22: True, 6: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 27: True, 26: True, 31: True, 12: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 18: True, 29: True, 6: True, 14: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 24: True, 20: True, 10: True, 11: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{4: True, 7: True, 34: True, 8: True, 18: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 10: True, 17: True, 24: True, 31: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{25: True, 23: True, 32: True, 34: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 8: True, 14: True, 29: True, 11: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{34: True, 8: True, 19: True, 18: True, 30: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 5: True, 22: True, 14: True, 16: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 4: True, 29: True, 7: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 35: True, 29: True, 2: True, 23: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 33: True, 18: True, 34: True, 28: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{9: True, 11: True, 5: True, 12: True, 35: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 28: True, 35: True, 15: True, 19: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{29: True, 32: True, 35: True, 25: True, 16: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 27: True, 28: True, 19: True, 24: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 2: True, 27: True, 30: True, 9: True}"
5,3,10,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 4: True, 2: True, 3: True, 6: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 19: True, 2: True, 23: True, 21: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 28: True, 21: True, 14: True, 33: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{30: True, 26: True, 22: True, 16: True, 20: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 17: True, 1: True, 16: True, 23: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 18: True, 31: True, 21: True, 5: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 28: True, 25: True, 9: True, 3: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{23: True, 35: True, 26: True, 9: True, 22: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 11: True, 21: True, 1: True, 35: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 5: True, 29: True, 32: True, 20: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{24: True, 5: True, 11: True, 30: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 26: True, 13: True, 28: True, 15: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 10: True, 19: True, 6: True, 15: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{34: True, 17: True, 2: True, 10: True, 25: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{35: True, 34: True, 9: True, 23: True, 27: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 26: True, 30: True, 23: True, 33: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{16: True, 35: True, 10: True, 34: True, 26: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 31: True, 2: True, 32: True, 17: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 6: True, 30: True, 33: True, 27: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 14: True, 28: True, 6: True, 11: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{24: True, 27: True, 17: True, 4: True, 2: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 26: True, 20: True, 13: True, 5: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{6: True, 24: True, 17: True, 16: True, 1: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{31: True, 32: True, 33: True, 14: True, 27: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 18: True, 28: True, 16: True, 10: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{17: True, 18: True, 27: True, 34: True, 10: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{14: True, 27: True, 30: True, 25: True, 16: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 22: True, 7: True, 25: True, 28: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{28: True, 6: True, 14: True, 25: True, 32: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{8: True, 26: True, 5: True, 20: True, 17: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 32: True, 17: True, 14: True, 25: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{21: True, 17: True, 29: True, 31: True, 22: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 21: True, 11: True, 5: True, 34: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 11: True, 12: True, 21: True, 14: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{35: True, 25: True, 6: True, 14: True, 20: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 29: True, 34: True, 22: True, 4: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{11: True, 29: True, 19: True, 32: True, 17: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 5: True, 20: True, 12: True, 27: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{18: True, 1: True, 16: True, 6: True, 10: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{22: True, 31: True, 12: True, 4: True, 20: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{32: True, 2: True, 19: True, 10: True, 6: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 30: True, 19: True, 8: True, 33: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{20: True, 8: True, 10: True, 11: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{19: True, 22: True, 17: True, 6: True, 28: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{10: True, 1: True, 12: True, 35: True, 15: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{5: True, 17: True, 25: True, 21: True, 13: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{3: True, 7: True, 9: True, 34: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{27: True, 20: True, 15: True, 18: True, 16: True}"
5,1,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{7: True, 10: True, 2: True, 13: True, 17: True}"
5,2,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{31: True, 3: True, 8: True, 22: True, 2: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 11: True, 27: True, 35: True, 9: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{33: True, 29: True, 23: True, 8: True, 28: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{26: True, 8: True, 27: True, 17: True, 28: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{15: True, 17: True, 11: True, 8: True, 30: True}"
5,0,0,"{1: True, 2: True, 3: True, 4: True, 5: True}","{13: True, 27: True, 29: True, 32: True, 20: True}"
