spots,matches,payout,numsChosen,winNums
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{44: True, 37: True, 66: True, 31: True, 10: True, 30: True, 65: True, 36: True, 50: True, 4: True, 72: True, 18: True, 80: True, 9: True, 35: True, 57: True, 1: True, 76: True, 73: True, 62: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{27: True, 11: True, 32: True, 74: True, 65: True, 13: True, 72: True, 63: True, 54: True, 24: True, 75: True, 20: True, 22: True, 29: True, 49: True, 10: True, 58: True, 59: True, 76: True, 40: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{30: True, 10: True, 19: True, 4: True, 34: True, 1: True, 51: True, 25: True, 58: True, 71: True, 55: True, 43: True, 46: True, 44: True, 63: True, 12: True, 3: True, 74: True, 76: True, 11: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{74: True, 61: True, 66: True, 44: True, 43: True, 30: True, 76: True, 22: True, 28: True, 79: True, 56: True, 58: True, 10: True, 12: True, 57: True, 20: True, 26: True, 40: True, 49: True, 9: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{39: True, 27: True, 20: True, 67: True, 75: True, 62: True, 31: True, 36: True, 15: True, 4: True, 19: True, 57: True, 37: True, 55: True, 50: True, 58: True, 72: True, 64: True, 5: True, 1: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{54: True, 7: True, 27: True, 48: True, 20: True, 57: True, 55: True, 22: True, 65: True, 40: True, 59: True, 8: True, 49: True, 13: True, 74: True, 31: True, 1: True, 12: True, 24: True, 37: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{31: True, 33: True, 24: True, 15: True, 49: True, 8: True, 68: True, 14: True, 28: True, 64: True, 46: True, 12: True, 35: True, 23: True, 9: True, 42: True, 78: True, 53: True, 1: True, 45: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{65: True, 74: True, 28: True, 75: True, 48: True, 9: True, 20: True, 25: True, 2: True, 30: True, 43: True, 57: True, 37: True, 49: True, 44: True, 50: True, 71: True, 32: True, 24: True, 26: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{50: True, 24: True, 55: True, 11: True, 68: True, 21: True, 9: True, 29: True, 49: True, 27: True, 28: True, 74: True, 79: True, 45: True, 30: True, 35: True, 2: True, 70: True, 72: True, 10: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{11: True, 8: True, 61: True, 45: True, 32: True, 26: True, 14: True, 76: True, 15: True, 58: True, 22: True, 80: True, 79: True, 42: True, 70: True, 68: True, 31: True, 3: True, 39: True, 77: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{44: True, 20: True, 47: True, 30: True, 17: True, 36: True, 11: True, 69: True, 24: True, 70: True, 26: True, 74: True, 46: True, 65: True, 72: True, 64: True, 80: True, 59: True, 78: True, 6: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{70: True, 62: True, 76: True, 68: True, 20: True, 42: True, 71: True, 34: True, 3: True, 57: True, 75: True, 13: True, 23: True, 5: True, 54: True, 60: True, 19: True, 56: True, 53: True, 22: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{41: True, 3: True, 2: True, 69: True, 78: True, 12: True, 19: True, 8: True, 43: True, 45: True, 61: True, 10: True, 73: True, 37: True, 16: True, 75: True, 17: True, 62: True, 66: True, 79: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{24: True, 61: True, 78: True, 6: True, 58: True, 36: True, 59: True, 67: True, 38: True, 30: True, 46: True, 23: True, 80: True, 47: True, 8: True, 74: True, 28: True, 39: True, 27: True, 65: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{55: True, 73: True, 67: True, 13: True, 29: True, 41: True, 33: True, 24: True, 43: True, 68: True, 52: True, 74: True, 25: True, 56: True, 11: True, 60: True, 59: True, 9: True, 79: True, 42: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{28: True, 43: True, 25: True, 69: True, 58: True, 24: True, 33: True, 11: True, 17: True, 40: True, 18: True, 34: True, 57: True, 27: True, 13: True, 51: True, 46: True, 56: True, 75: True, 39: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{34: True, 53: True, 7: True, 3: True, 43: True, 72: True, 52: True, 27: True, 67: True, 19: True, 63: True, 56: True, 76: True, 8: True, 40: True, 36: True, 79: True, 77: True, 50: True, 29: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{58: True, 47: True, 41: True, 2: True, 25: True, 4: True, 76: True, 16: True, 56: True, 64: True, 51: True, 67: True, 37: True, 78: True, 15: True, 26: True, 36: True, 27: True, 31: True, 6: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{75: True, 25: True, 44: True, 12: True, 5: True, 52: True, 39: True, 18: True, 65: True, 20: True, 69: True, 56: True, 48: True, 51: True, 38: True, 37: True, 1: True, 23: True, 41: True, 30: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{15: True, 65: True, 62: True, 54: True, 70: True, 21: True, 22: True, 49: True, 43: True, 7: True, 47: True, 69: True, 4: True, 36: True, 44: True, 31: True, 28: True, 66: True, 5: True, 56: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{18: True, 55: True, 72: True, 19: True, 44: True, 71: True, 75: True, 80: True, 52: True, 56: True, 15: True, 13: True, 51: True, 65: True, 48: True, 57: True, 67: True, 42: True, 6: True, 37: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{26: True, 73: True, 15: True, 47: True, 23: True, 40: True, 52: True, 58: True, 64: True, 4: True, 70: True, 45: True, 41: True, 32: True, 1: True, 34: True, 29: True, 7: True, 59: True, 42: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{20: True, 9: True, 48: True, 13: True, 50: True, 10: True, 28: True, 3: True, 38: True, 47: True, 79: True, 2: True, 21: True, 40: True, 30: True, 36: True, 63: True, 25: True, 27: True, 15: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{68: True, 69: True, 43: True, 72: True, 16: True, 74: True, 7: True, 2: True, 15: True, 73: True, 17: True, 13: True, 56: True, 41: True, 28: True, 40: True, 4: True, 76: True, 29: True, 12: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{21: True, 45: True, 55: True, 4: True, 9: True, 3: True, 43: True, 47: True, 13: True, 67: True, 74: True, 52: True, 63: True, 12: True, 7: True, 17: True, 44: True, 41: True, 65: True, 32: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{19: True, 11: True, 72: True, 28: True, 67: True, 51: True, 76: True, 75: True, 70: True, 40: True, 6: True, 61: True, 21: True, 30: True, 41: True, 35: True, 23: True, 26: True, 29: True, 38: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{13: True, 71: True, 25: True, 60: True, 59: True, 7: True, 20: True, 40: True, 37: True, 45: True, 4: True, 9: True, 53: True, 67: True, 78: True, 16: True, 1: True, 24: True, 54: True, 6: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{26: True, 66: True, 46: True, 12: True, 5: True, 64: True, 41: True, 37: True, 65: True, 3: True, 73: True, 28: True, 27: True, 9: True, 72: True, 51: True, 42: True, 80: True, 61: True, 39: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{45: True, 9: True, 78: True, 59: True, 29: True, 18: True, 5: True, 20: True, 12: True, 76: True, 44: True, 10: True, 47: True, 22: True, 50: True, 77: True, 33: True, 66: True, 28: True, 41: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{56: True, 2: True, 9: True, 69: True, 11: True, 3: True, 41: True, 23: True, 50: True, 13: True, 24: True, 33: True, 7: True, 25: True, 10: True, 47: True, 18: True, 59: True, 46: True, 45: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{78: True, 42: True, 70: True, 72: True, 43: True, 8: True, 16: True, 57: True, 14: True, 31: True, 36: True, 63: True, 67: True, 5: True, 74: True, 77: True, 44: True, 12: True, 32: True, 49: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{54: True, 27: True, 19: True, 44: True, 37: True, 47: True, 78: True, 75: True, 5: True, 2: True, 1: True, 35: True, 77: True, 18: True, 11: True, 24: True, 59: True, 64: True, 40: True, 9: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{47: True, 42: True, 58: True, 17: True, 43: True, 40: True, 62: True, 37: True, 4: True, 53: True, 22: True, 71: True, 73: True, 36: True, 30: True, 16: True, 33: True, 54: True, 72: True, 52: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{11: True, 71: True, 31: True, 2: True, 3: True, 76: True, 48: True, 27: True, 65: True, 26: True, 24: True, 56: True, 49: True, 38: True, 21: True, 35: True, 18: True, 44: True, 64: True, 67: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{20: True, 36: True, 79: True, 45: True, 58: True, 13: True, 68: True, 56: True, 12: True, 38: True, 16: True, 46: True, 69: True, 17: True, 34: True, 24: True, 53: True, 43: True, 26: True, 55: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{10: True, 50: True, 74: True, 24: True, 79: True, 36: True, 54: True, 78: True, 13: True, 57: True, 72: True, 56: True, 67: True, 73: True, 60: True, 69: True, 43: True, 63: True, 29: True, 4: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{9: True, 23: True, 35: True, 75: True, 30: True, 31: True, 11: True, 1: True, 19: True, 66: True, 46: True, 65: True, 77: True, 80: True, 22: True, 3: True, 51: True, 41: True, 33: True, 24: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{19: True, 34: True, 7: True, 14: True, 39: True, 21: True, 56: True, 27: True, 17: True, 70: True, 25: True, 15: True, 28: True, 74: True, 54: True, 33: True, 23: True, 58: True, 69: True, 64: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{39: True, 59: True, 24: True, 53: True, 1: True, 8: True, 48: True, 70: True, 76: True, 61: True, 78: True, 62: True, 33: True, 77: True, 51: True, 75: True, 29: True, 41: True, 40: True, 17: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{43: True, 33: True, 20: True, 74: True, 45: True, 23: True, 19: True, 15: True, 10: True, 79: True, 39: True, 71: True, 70: True, 50: True, 12: True, 55: True, 63: True, 49: True, 48: True, 17: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{62: True, 67: True, 31: True, 40: True, 42: True, 54: True, 44: True, 20: True, 57: True, 79: True, 58: True, 13: True, 55: True, 38: True, 21: True, 76: True, 56: True, 70: True, 69: True, 51: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{39: True, 55: True, 42: True, 77: True, 33: True, 58: True, 63: True, 6: True, 79: True, 47: True, 64: True, 69: True, 27: True, 45: True, 24: True, 50: True, 19: True, 16: True, 3: True, 54: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{28: True, 51: True, 41: True, 6: True, 30: True, 44: True, 34: True, 60: True, 27: True, 24: True, 64: True, 31: True, 66: True, 36: True, 63: True, 38: True, 73: True, 59: True, 77: True, 68: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{20: True, 62: True, 43: True, 60: True, 70: True, 36: True, 18: True, 61: True, 68: True, 6: True, 23: True, 47: True, 10: True, 39: True, 34: True, 4: True, 50: True, 27: True, 26: True, 49: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{77: True, 63: True, 76: True, 13: True, 25: True, 14: True, 5: True, 72: True, 32: True, 66: True, 6: True, 55: True, 30: True, 52: True, 2: True, 71: True, 62: True, 73: True, 45: True, 22: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{10: True, 7: True, 53: True, 38: True, 64: True, 45: True, 40: True, 49: True, 44: True, 9: True, 21: True, 63: True, 33: True, 60: True, 57: True, 54: True, 17: True, 79: True, 14: True, 67: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{66: True, 46: True, 69: True, 54: True, 58: True, 68: True, 60: True, 64: True, 18: True, 25: True, 78: True, 30: True, 72: True, 71: True, 50: True, 7: True, 70: True, 45: True, 61: True, 44: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{53: True, 50: True, 70: True, 73: True, 44: True, 43: True, 52: True, 66: True, 56: True, 57: True, 69: True, 6: True, 46: True, 14: True, 67: True, 64: True, 7: True, 62: True, 5: True, 24: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{17: True, 60: True, 78: True, 11: True, 51: True, 75: True, 41: True, 40: True, 5: True, 2: True, 1: True, 54: True, 3: True, 63: True, 39: True, 55: True, 22: True, 7: True, 50: True, 6: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{42: True, 14: True, 23: True, 47: True, 5: True, 75: True, 28: True, 80: True, 50: True, 38: True, 61: True, 26: True, 8: True, 22: True, 64: True, 10: True, 72: True, 16: True, 58: True, 3: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{72: True, 78: True, 66: True, 40: True, 39: True, 32: True, 10: True, 45: True, 18: True, 33: True, 46: True, 35: True, 29: True, 20: True, 30: True, 25: True, 59: True, 50: True, 67: True, 43: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{28: True, 48: True, 63: True, 67: True, 23: True, 58: True, 1: True, 55: True, 43: True, 60: True, 34: True, 71: True, 10: True, 39: True, 64: True, 29: True, 22: True, 37: True, 5: True, 70: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{47: True, 15: True, 17: True, 37: True, 8: True, 55: True, 33: True, 2: True, 48: True, 72: True, 18: True, 76: True, 59: True, 34: True, 73: True, 29: True, 22: True, 20: True, 5: True, 52: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{20: True, 41: True, 74: True, 25: True, 47: True, 61: True, 80: True, 48: True, 38: True, 24: True, 44: True, 29: True, 53: True, 12: True, 3: True, 39: True, 56: True, 43: True, 52: True, 18: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{47: True, 12: True, 5: True, 61: True, 40: True, 11: True, 18: True, 46: True, 2: True, 63: True, 36: True, 66: True, 78: True, 8: True, 51: True, 42: True, 29: True, 24: True, 22: True, 1: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{80: True, 48: True, 40: True, 70: True, 47: True, 15: True, 6: True, 17: True, 74: True, 51: True, 44: True, 42: True, 26: True, 78: True, 30: True, 11: True, 65: True, 5: True, 54: True, 28: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{16: True, 8: True, 1: True, 75: True, 76: True, 40: True, 48: True, 28: True, 72: True, 31: True, 71: True, 3: True, 43: True, 73: True, 36: True, 37: True, 69: True, 77: True, 44: True, 39: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{52: True, 16: True, 26: True, 48: True, 73: True, 36: True, 38: True, 67: True, 74: True, 8: True, 72: True, 59: True, 65: True, 7: True, 78: True, 57: True, 61: True, 41: True, 11: True, 21: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{45: True, 32: True, 10: True, 1: True, 53: True, 25: True, 37: True, 59: True, 12: True, 80: True, 2: True, 36: True, 77: True, 11: True, 42: True, 60: True, 49: True, 39: True, 20: True, 68: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{54: True, 52: True, 6: True, 27: True, 53: True, 55: True, 41: True, 25: True, 46: True, 68: True, 33: True, 45: True, 64: True, 14: True, 21: True, 18: True, 35: True, 2: True, 20: True, 37: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{4: True, 63: True, 25: True, 35: True, 42: True, 39: True, 54: True, 52: True, 37: True, 51: True, 10: True, 50: True, 77: True, 6: True, 71: True, 7: True, 65: True, 17: True, 75: True, 64: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{62: True, 46: True, 24: True, 68: True, 65: True, 55: True, 61: True, 23: True, 37: True, 6: True, 12: True, 72: True, 14: True, 70: True, 21: True, 27: True, 28: True, 54: True, 5: True, 19: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{1: True, 62: True, 55: True, 68: True, 80: True, 43: True, 61: True, 27: True, 50: True, 28: True, 25: True, 29: True, 46: True, 23: True, 54: True, 24: True, 2: True, 10: True, 63: True, 11: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{73: True, 80: True, 47: True, 23: True, 5: True, 62: True, 39: True, 50: True, 26: True, 56: True, 53: True, 12: True, 71: True, 27: True, 63: True, 11: True, 66: True, 40: True, 18: True, 34: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{40: True, 57: True, 60: True, 23: True, 74: True, 30: True, 64: True, 21: True, 3: True, 66: True, 78: True, 61: True, 11: True, 22: True, 15: True, 62: True, 51: True, 26: True, 42: True, 45: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{21: True, 75: True, 20: True, 33: True, 47: True, 57: True, 26: True, 4: True, 17: True, 30: True, 70: True, 24: True, 65: True, 66: True, 64: True, 12: True, 1: True, 19: True, 34: True, 79: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{32: True, 50: True, 34: True, 4: True, 57: True, 41: True, 13: True, 12: True, 30: True, 11: True, 61: True, 17: True, 26: True, 37: True, 33: True, 21: True, 38: True, 77: True, 5: True, 2: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{3: True, 18: True, 61: True, 74: True, 49: True, 1: True, 45: True, 35: True, 30: True, 69: True, 60: True, 77: True, 73: True, 65: True, 44: True, 39: True, 33: True, 57: True, 26: True, 79: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{37: True, 70: True, 63: True, 40: True, 49: True, 59: True, 15: True, 50: True, 44: True, 11: True, 55: True, 46: True, 25: True, 36: True, 69: True, 32: True, 7: True, 71: True, 52: True, 67: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{25: True, 1: True, 9: True, 57: True, 21: True, 51: True, 67: True, 44: True, 12: True, 24: True, 27: True, 35: True, 65: True, 42: True, 38: True, 8: True, 10: True, 54: True, 5: True, 14: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{38: True, 30: True, 64: True, 28: True, 65: True, 5: True, 37: True, 31: True, 69: True, 2: True, 53: True, 51: True, 72: True, 47: True, 40: True, 33: True, 50: True, 36: True, 73: True, 68: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{17: True, 70: True, 27: True, 24: True, 62: True, 5: True, 73: True, 61: True, 39: True, 20: True, 49: True, 10: True, 29: True, 34: True, 38: True, 68: True, 36: True, 14: True, 53: True, 32: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{58: True, 8: True, 46: True, 64: True, 43: True, 55: True, 26: True, 32: True, 54: True, 14: True, 75: True, 59: True, 7: True, 27: True, 53: True, 6: True, 79: True, 70: True, 23: True, 78: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{58: True, 53: True, 6: True, 12: True, 52: True, 60: True, 42: True, 39: True, 28: True, 59: True, 24: True, 54: True, 3: True, 48: True, 57: True, 34: True, 63: True, 17: True, 11: True, 49: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{71: True, 2: True, 78: True, 22: True, 69: True, 75: True, 70: True, 74: True, 40: True, 62: True, 38: True, 46: True, 45: True, 49: True, 31: True, 60: True, 15: True, 28: True, 11: True, 14: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{55: True, 6: True, 26: True, 66: True, 20: True, 74: True, 79: True, 63: True, 45: True, 68: True, 76: True, 64: True, 33: True, 13: True, 62: True, 80: True, 48: True, 19: True, 1: True, 11: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{70: True, 1: True, 27: True, 36: True, 16: True, 2: True, 74: True, 12: True, 76: True, 31: True, 69: True, 5: True, 23: True, 62: True, 80: True, 22: True, 72: True, 32: True, 53: True, 64: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{62: True, 54: True, 12: True, 71: True, 36: True, 8: True, 27: True, 73: True, 63: True, 4: True, 21: True, 51: True, 6: True, 34: True, 35: True, 15: True, 7: True, 49: True, 18: True, 16: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{64: True, 3: True, 31: True, 23: True, 46: True, 30: True, 77: True, 18: True, 15: True, 76: True, 73: True, 42: True, 80: True, 66: True, 53: True, 35: True, 10: True, 38: True, 1: True, 36: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{9: True, 8: True, 62: True, 21: True, 19: True, 76: True, 66: True, 51: True, 40: True, 45: True, 31: True, 32: True, 42: True, 20: True, 37: True, 78: True, 26: True, 41: True, 16: True, 39: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{45: True, 3: True, 70: True, 47: True, 27: True, 65: True, 51: True, 40: True, 53: True, 30: True, 22: True, 21: True, 80: True, 75: True, 43: True, 46: True, 71: True, 7: True, 78: True, 18: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{69: True, 39: True, 33: True, 77: True, 44: True, 47: True, 62: True, 71: True, 36: True, 10: True, 31: True, 12: True, 54: True, 78: True, 34: True, 11: True, 25: True, 3: True, 16: True, 59: True}"
5,3,2,"{1: True, 3: True, 4: True, 6: True, 23: True}","{26: True, 12: True, 70: True, 47: True, 32: True, 3: True, 19: True, 73: True, 4: True, 2: True, 31: True, 37: True, 29: True, 42: True, 45: True, 59: True, 20: True, 51: True, 6: True, 60: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{9: True, 10: True, 34: True, 52: True, 75: True, 74: True, 16: True, 23: True, 14: True, 13: True, 48: True, 32: True, 68: True, 66: True, 43: True, 63: True, 44: True, 45: True, 77: True, 24: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{15: True, 74: True, 48: True, 59: True, 8: True, 43: True, 42: True, 52: True, 4: True, 3: True, 70: True, 76: True, 11: True, 41: True, 57: True, 39: True, 44: True, 64: True, 80: True, 61: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{79: True, 48: True, 40: True, 64: True, 32: True, 6: True, 43: True, 55: True, 44: True, 46: True, 39: True, 19: True, 21: True, 60: True, 37: True, 69: True, 12: True, 13: True, 24: True, 80: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{33: True, 42: True, 71: True, 41: True, 19: True, 61: True, 2: True, 26: True, 36: True, 37: True, 28: True, 64: True, 69: True, 11: True, 67: True, 68: True, 18: True, 65: True, 48: True, 56: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{55: True, 51: True, 47: True, 49: True, 13: True, 8: True, 65: True, 4: True, 50: True, 27: True, 25: True, 5: True, 45: True, 24: True, 61: True, 17: True, 23: True, 18: True, 20: True, 67: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{64: True, 68: True, 67: True, 61: True, 37: True, 36: True, 63: True, 46: True, 41: True, 57: True, 47: True, 23: True, 51: True, 48: True, 29: True, 32: True, 3: True, 79: True, 40: True, 34: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{12: True, 32: True, 23: True, 19: True, 16: True, 15: True, 70: True, 6: True, 71: True, 20: True, 76: True, 50: True, 57: True, 38: True, 64: True, 5: True, 29: True, 62: True, 60: True, 78: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{35: True, 62: True, 37: True, 48: True, 44: True, 29: True, 43: True, 26: True, 77: True, 59: True, 3: True, 55: True, 19: True, 13: True, 10: True, 50: True, 6: True, 46: True, 11: True, 27: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{8: True, 5: True, 30: True, 36: True, 16: True, 19: True, 40: True, 27: True, 77: True, 25: True, 18: True, 20: True, 1: True, 28: True, 39: True, 31: True, 42: True, 72: True, 64: True, 3: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{77: True, 32: True, 51: True, 33: True, 29: True, 63: True, 72: True, 52: True, 25: True, 18: True, 24: True, 19: True, 61: True, 65: True, 79: True, 73: True, 23: True, 57: True, 78: True, 22: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{34: True, 69: True, 21: True, 49: True, 36: True, 35: True, 45: True, 57: True, 3: True, 53: True, 46: True, 33: True, 11: True, 1: True, 70: True, 51: True, 56: True, 38: True, 71: True, 74: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{26: True, 58: True, 2: True, 28: True, 4: True, 55: True, 33: True, 45: True, 11: True, 15: True, 42: True, 6: True, 49: True, 57: True, 53: True, 46: True, 69: True, 78: True, 63: True, 66: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{28: True, 52: True, 49: True, 72: True, 9: True, 57: True, 14: True, 67: True, 74: True, 15: True, 26: True, 37: True, 59: True, 78: True, 51: True, 36: True, 43: True, 10: True, 32: True, 61: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{46: True, 38: True, 51: True, 31: True, 48: True, 67: True, 77: True, 25: True, 35: True, 7: True, 78: True, 50: True, 9: True, 10: True, 12: True, 30: True, 26: True, 80: True, 71: True, 44: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{59: True, 4: True, 61: True, 57: True, 12: True, 29: True, 34: True, 42: True, 76: True, 2: True, 10: True, 47: True, 7: True, 35: True, 22: True, 72: True, 55: True, 62: True, 15: True, 58: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{5: True, 42: True, 72: True, 66: True, 49: True, 20: True, 51: True, 15: True, 61: True, 29: True, 36: True, 2: True, 43: True, 17: True, 64: True, 59: True, 55: True, 3: True, 38: True, 56: True}"
5,2,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{58: True, 55: True, 39: True, 68: True, 12: True, 65: True, 15: True, 54: True, 72: True, 74: True, 48: True, 19: True, 5: True, 3: True, 6: True, 80: True, 8: True, 34: True, 64: True, 28: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{41: True, 72: True, 32: True, 69: True, 25: True, 46: True, 30: True, 11: True, 31: True, 71: True, 63: True, 34: True, 47: True, 51: True, 54: True, 66: True, 76: True, 79: True, 1: True, 77: True}"
5,0,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{48: True, 61: True, 29: True, 13: True, 77: True, 51: True, 22: True, 33: True, 63: True, 55: True, 19: True, 7: True, 66: True, 75: True, 53: True, 37: True, 46: True, 58: True, 16: True, 69: True}"
5,1,0,"{1: True, 3: True, 4: True, 6: True, 23: True}","{29: True, 1: True, 53: True, 43: True, 11: True, 62: True, 46: True, 67: True, 42: True, 38: True, 77: True, 39: True, 10: True, 69: True, 25: True, 28: True, 72: True, 27: True, 79: True, 76: True}"
